country,continent,lifeExp,pop,gdpPercap
Luxembourg,Generation X,6,79200,122729
Luxembourg,Generation X,7,34441,51841
Luxembourg,Generation X,8,35300,56499
Luxembourg,Generation Z,1,31209,111328
Luxembourg,Generation Z,1,31718,126352
Luxembourg,Millenials,1,31459,113120
Luxembourg,Millenials,1,37231,122729
Luxembourg,Millenials,1,38629,113120
Luxembourg,Millenials,2,31906,122729
Luxembourg,Millenials,2,32510,126352
Luxembourg,Millenials,2,33718,120423
Luxembourg,Millenials,2,34219,126352
Luxembourg,Millenials,2,39688,120423
Luxembourg,Millenials,2,40862,126352
Luxembourg,Millenials,3,30482,122729
Luxembourg,Millenials,3,30768,111328
Luxembourg,Millenials,4,37499,122729
Luxembourg,Millenials,4,38866,113120
Luxembourg,Millenials,5,33062,113120
Luxembourg,Millenials,6,27957,85397
Luxembourg,Millenials,7,41442,126352
Luxembourg,Silent,1,19135,85397
Luxembourg,Silent,1,21038,111328
Luxembourg,Silent,10,51100,36871
Luxembourg,Silent,11,35500,56499
Luxembourg,Silent,12,50200,13743
Luxembourg,Silent,15,38593,51841
Luxembourg,Silent,16,53800,36871
Luxembourg,Silent,2,21770,113120
Luxembourg,Silent,2,22111,120423
Luxembourg,Silent,2,42875,85397
Luxembourg,Silent,3,14046,120423
Luxembourg,Silent,3,22669,126352
Luxembourg,Silent,3,41700,56499
Luxembourg,Silent,3,46835,111328
Luxembourg,Silent,4,12991,122729
Luxembourg,Silent,4,14546,126352
Luxembourg,Silent,5,21428,122729
Luxembourg,Silent,5,45726,111328
Luxembourg,Silent,5,47900,13743
Luxembourg,Silent,7,10242,85397
Luxembourg,Silent,7,12469,111328
Luxembourg,Silent,7,13581,113120
Luxembourg,Silent,7,40759,85397
Luxembourg,Silent,8,42411,51841
Maldives,Generation Z,1,30136,8135
Maldives,Millenials,1,36354,4026
Maldives,Millenials,1,48207,8135
Maldives,Millenials,1,50279,7806
Malta,Boomers,1,28600,7780
Malta,Boomers,1,54027,27634
Malta,Boomers,10,57860,11873
Malta,Boomers,2,51796,23074
Malta,Boomers,2,55449,16648
Malta,Boomers,3,57250,11873
Malta,Boomers,4,48074,23984
Malta,Boomers,4,50574,25191
Malta,Boomers,4,53800,9974
Malta,Boomers,4,53900,9974
Malta,Boomers,5,51764,27634
Malta,Boomers,8,49347,23074
Malta,Boomers,8,56364,16648
Malta,G.I. Generation,1,21600,3639
Malta,G.I. Generation,1,25000,7780
Malta,G.I. Generation,2,7490,11873
Malta,Generation X,1,24200,3639
Malta,Generation X,1,24900,9974
Malta,Generation X,1,26500,9974
Malta,Generation X,1,29584,16648
Malta,Generation X,1,30093,11873
Malta,Generation X,1,54883,27634
Malta,Generation X,11,56705,25191
Malta,Generation X,13,57094,27634
Malta,Generation X,17,56430,22132
Malta,Generation X,2,24143,11873
Malta,Generation X,2,25318,11873
Malta,Generation X,2,25600,7780
Malta,Generation X,3,31445,22132
Malta,Generation X,4,28300,9974
Malta,Generation X,4,54944,23074
Malta,Generation X,6,56478,23074
Malta,Generation X,9,56411,23984
Malta,Generation Z,1,19668,27634
Malta,Generation Z,1,20804,25191
Malta,Millenials,1,26151,27634
Malta,Millenials,1,28647,23074
Malta,Millenials,1,29657,25191
Malta,Millenials,1,30050,27634
Malta,Millenials,2,28298,27634
Malta,Millenials,2,28655,25191
Malta,Millenials,2,32048,25191
Malta,Millenials,2,32560,27634
Malta,Millenials,3,28714,23984
Malta,Millenials,3,29208,22132
Malta,Millenials,3,31548,23074
Malta,Millenials,4,31295,23984
Malta,Silent,1,11234,23074
Malta,Silent,1,11751,25191
Malta,Silent,1,33300,9974
Malta,Silent,1,35917,11873
Malta,Silent,1,44074,16648
Malta,Silent,2,10212,22132
Malta,Silent,2,27600,9974
Malta,Silent,2,30530,11873
Malta,Silent,2,49604,22132
Malta,Silent,3,8723,16648
Malta,Silent,4,39592,16648
Malta,Silent,4,46730,22132
Malta,Silent,4,47400,7780
Malta,Silent,5,12335,27634
Mauritius,Boomers,1,107634,10572
Mauritius,Boomers,11,85760,9817
Mauritius,Boomers,12,95695,10572
Mauritius,Boomers,14,90063,9884
Mauritius,Boomers,18,97100,2820
Mauritius,Boomers,19,88500,1223
Mauritius,Boomers,2,102269,9884
Mauritius,Boomers,2,112152,11120
Mauritius,Boomers,26,98100,2820
Mauritius,Boomers,3,98036,9817
Mauritius,Boomers,39,177945,5641
Mauritius,Boomers,40,160762,4339
Mauritius,Boomers,49,133300,4115
Mauritius,Boomers,6,87200,1223
Mauritius,Boomers,6,99760,11120
Mauritius,Boomers,7,177511,5641
Mauritius,Boomers,8,132400,4115
Mauritius,Boomers,9,159364,4339
Mauritius,G.I. Generation,1,12800,4115
Mauritius,G.I. Generation,1,9735,4339
Mauritius,G.I. Generation,13,48700,2820
Mauritius,G.I. Generation,2,7200,4115
Mauritius,G.I. Generation,2,8800,1223
Mauritius,G.I. Generation,4,47900,1223
Mauritius,G.I. Generation,4,51800,2820
Mauritius,G.I. Generation,9,45300,1223
Mauritius,Generation X,1,104700,1223
Mauritius,Generation X,1,108400,2820
Mauritius,Generation X,11,102131,4339
Mauritius,Generation X,11,97900,4115
Mauritius,Generation X,16,101000,4115
Mauritius,Generation X,18,102081,8587
Mauritius,Generation X,18,106300,1223
Mauritius,Generation X,18,98500,2820
Mauritius,Generation X,18,98556,5641
Mauritius,Generation X,21,109400,1223
Mauritius,Generation X,23,95400,2820
Mauritius,Generation X,25,102779,4339
Mauritius,Generation X,28,181881,8587
Mauritius,Generation X,28,94136,4339
Mauritius,Generation X,3,103400,2820
Mauritius,Generation X,3,176180,10572
Mauritius,Generation X,33,178200,10572
Mauritius,Generation X,34,101700,4115
Mauritius,Generation X,37,183077,9884
Mauritius,Generation X,4,185299,9817
Mauritius,Generation X,4,95700,4115
Mauritius,Generation X,40,182167,9817
Mauritius,Generation X,41,179164,11120
Mauritius,Generation X,5,186881,9884
Mauritius,Generation X,5,99884,5641
Mauritius,Generation X,7,176494,11120
Mauritius,Generation X,8,184083,8587
Mauritius,Generation X,9,102078,8587
Mauritius,Generation X,9,93975,4339
Mauritius,Generation Z,1,90807,9817
Mauritius,Generation Z,1,92585,9884
Mauritius,Generation Z,2,87604,10572
Mauritius,Generation Z,2,89061,9884
Mauritius,Generation Z,3,85980,11120
Mauritius,Millenials,1,101372,5641
Mauritius,Millenials,1,89909,10572
Mauritius,Millenials,1,97800,4115
Mauritius,Millenials,10,99022,9817
Mauritius,Millenials,10,99697,9884
Mauritius,Millenials,13,101183,9817
Mauritius,Millenials,15,100282,8587
Mauritius,Millenials,17,96237,10572
Mauritius,Millenials,19,91452,10572
Mauritius,Millenials,2,94400,4115
Mauritius,Millenials,2,98088,8587
Mauritius,Millenials,24,90004,11120
Mauritius,Millenials,24,96346,11120
Mauritius,Millenials,26,99664,9884
Mauritius,Millenials,28,101278,9817
Mauritius,Millenials,3,94217,11120
Mauritius,Millenials,5,100904,9817
Mauritius,Millenials,5,94435,5641
Mauritius,Millenials,6,99373,9884
Mauritius,Millenials,7,88430,11120
Mauritius,Millenials,8,94321,10572
Mauritius,Millenials,9,101864,9884
Mauritius,Millenials,9,96661,5641
Mauritius,Silent,1,11584,5641
Mauritius,Silent,1,14983,11120
Mauritius,Silent,1,19557,5641
Mauritius,Silent,1,22801,9884
Mauritius,Silent,1,63460,4339
Mauritius,Silent,11,63489,5641
Mauritius,Silent,11,81700,8587
Mauritius,Silent,13,49900,4115
Mauritius,Silent,13,54106,4339
Mauritius,Silent,18,89500,1223
Mauritius,Silent,2,13212,9884
Mauritius,Silent,2,14627,10572
Mauritius,Silent,2,25080,11120
Mauritius,Silent,3,12837,9817
Mauritius,Silent,3,93848,8587
Mauritius,Silent,33,107800,2820
Mauritius,Silent,4,12508,8587
Mauritius,Silent,5,74380,5641
Mauritius,Silent,6,57800,4115
Mauritius,Silent,6,90500,1223
Mauritius,Silent,8,115600,2820
Mexico,Boomers,1018,10888804,9071
Mexico,Boomers,111,9741546,7892
Mexico,Boomers,177,11550016,9071
Mexico,Boomers,340,5679000,2730
Mexico,Boomers,387,6347000,3595
Mexico,Boomers,509,5778173,10982
Mexico,Boomers,533,5562736,10965
Mexico,Boomers,565,5999782,11478
Mexico,Boomers,57,6426000,3595
Mexico,Boomers,580,7960500,4505
Mexico,Boomers,61,5661000,2730
Mexico,Boomers,612,6228708,11663
Mexico,Boomers,72,5967658,10965
Mexico,Boomers,755,9334127,7892
Mexico,Boomers,85,6214623,10982
Mexico,Boomers,89,8443500,4505
Mexico,Boomers,91,6743397,11663
Mexico,Boomers,94,6474009,11478
Mexico,G.I. Generation,105,801173,7892
Mexico,G.I. Generation,111,590900,4505
Mexico,G.I. Generation,12,1128113,7892
Mexico,G.I. Generation,145,2330000,2730
Mexico,G.I. Generation,15,2651000,2730
Mexico,G.I. Generation,224,2709000,3595
Mexico,G.I. Generation,34,3073000,3595
Mexico,G.I. Generation,44,432000,2730
Mexico,G.I. Generation,5,650900,3595
Mexico,G.I. Generation,7,563000,2730
Mexico,G.I. Generation,8,789100,4505
Mexico,G.I. Generation,87,489000,3595
Mexico,Generation X,10,10179000,3595
Mexico,Generation X,101,8702615,7892
Mexico,Generation X,107,8211000,2730
Mexico,Generation X,114,9327000,3595
Mexico,Generation X,1191,13117850,9991
Mexico,Generation X,1264,13980301,10982
Mexico,Generation X,1326,13558864,10965
Mexico,Generation X,1469,14385858,11478
Mexico,Generation X,1558,14784480,11663
Mexico,Generation X,159,9465920,9071
Mexico,Generation X,177,9676184,9991
Mexico,Generation X,198,9970200,4505
Mexico,Generation X,20,10654000,2730
Mexico,Generation X,222,14331297,10965
Mexico,Generation X,231,10247321,7892
Mexico,Generation X,231,13887708,9991
Mexico,Generation X,258,14755637,10982
Mexico,Generation X,263,15162201,11478
Mexico,Generation X,333,15556091,11663
Mexico,Generation X,375,8420000,2730
Mexico,Generation X,41,10518000,3595
Mexico,Generation X,472,9501000,3595
Mexico,Generation X,48,11029000,2730
Mexico,Generation X,640,6993100,4505
Mexico,Generation X,755,9978800,4505
Mexico,Generation X,797,8473261,7892
Mexico,Generation X,87,7352700,4505
Mexico,Generation X,870,10407812,7892
Mexico,Generation X,936,9704369,9991
Mexico,Generation X,956,9355305,9071
Mexico,Generation Z,102,11898580,11478
Mexico,Generation Z,107,11496698,10965
Mexico,Generation Z,109,11316008,11663
Mexico,Generation Z,109,11983471,9991
Mexico,Generation Z,123,11945793,10982
Mexico,Generation Z,129,11844045,11663
Mexico,Generation Z,140,11975964,10965
Mexico,Generation Z,66,11378193,11478
Mexico,Generation Z,73,11534311,9991
Mexico,Generation Z,79,11441953,10982
Mexico,Millenials,1013,9890969,10982
Mexico,Millenials,1024,9792087,10965
Mexico,Millenials,1074,11192708,9991
Mexico,Millenials,1140,10118932,11663
Mexico,Millenials,1151,10000769,11478
Mexico,Millenials,1220,11520698,11478
Mexico,Millenials,1251,11427075,10982
Mexico,Millenials,1308,11318362,10965
Mexico,Millenials,1334,11603241,11663
Mexico,Millenials,212,9885421,11478
Mexico,Millenials,214,9801779,10982
Mexico,Millenials,225,9731711,10965
Mexico,Millenials,27,10379800,4505
Mexico,Millenials,271,9978692,11663
Mexico,Millenials,272,10208805,9071
Mexico,Millenials,350,10827976,9991
Mexico,Millenials,392,11186604,11478
Mexico,Millenials,407,11076558,10982
Mexico,Millenials,416,11280468,11663
Mexico,Millenials,43,11208337,7892
Mexico,Millenials,439,10955599,10965
Mexico,Millenials,50,10758200,4505
Mexico,Millenials,57,11456090,9071
Mexico,Millenials,75,11611360,7892
Mexico,Millenials,943,10509381,9071
Mexico,Millenials,98,11833699,9071
Mexico,Silent,11,1378312,9071
Mexico,Silent,154,963447,9071
Mexico,Silent,156,1236980,10965
Mexico,Silent,16,1815829,11478
Mexico,Silent,161,1328764,11478
Mexico,Silent,165,1187437,9991
Mexico,Silent,170,1283320,10982
Mexico,Silent,177,1376264,11663
Mexico,Silent,298,3172300,4505
Mexico,Silent,317,3793938,7892
Mexico,Silent,327,5836000,2730
Mexico,Silent,34,3538000,4505
Mexico,Silent,375,4380597,9071
Mexico,Silent,39,4245190,7892
Mexico,Silent,437,6812000,3595
Mexico,Silent,483,5353293,9991
Mexico,Silent,54,4739632,9071
Mexico,Silent,55,6100000,2730
Mexico,Silent,58,7045000,3595
Mexico,Silent,6,1727144,10965
Mexico,Silent,62,5735458,9991
Mexico,Silent,7,1675096,9991
Mexico,Silent,8,1772584,10982
Mexico,Silent,8,1862263,11663
Montenegro,Boomers,29,85719,3870
Montenegro,Boomers,9,86115,3870
Montenegro,Generation X,16,44188,3870
Montenegro,Generation X,3,44869,3870
Montenegro,Millenials,2,48228,3870
Montenegro,Millenials,2,50447,3870
Montenegro,Silent,16,60185,3870
Montenegro,Silent,29,50541,3870
Montenegro,Silent,6,10389,3870
Montenegro,Silent,6,16010,3870
Netherlands,Boomers,107,1156600,10428
Netherlands,Boomers,161,1847013,56667
Netherlands,Boomers,182,1885068,52334
Netherlands,Boomers,186,1922945,54510
Netherlands,Boomers,197,1922945,55325
Netherlands,Boomers,198,2185200,30850
Netherlands,Boomers,204,1287400,22425
Netherlands,Boomers,212,1202800,10428
Netherlands,Boomers,221,2386392,27644
Netherlands,Boomers,228,2446316,44289
Netherlands,Boomers,316,1813398,56667
Netherlands,Boomers,319,1852538,52334
Netherlands,Boomers,391,1890352,55325
Netherlands,Boomers,404,2270500,30850
Netherlands,Boomers,409,1890352,54510
Netherlands,Boomers,440,2462006,27644
Netherlands,Boomers,503,2502562,44289
Netherlands,Boomers,89,1232600,22425
Netherlands,G.I. Generation,106,258800,10428
Netherlands,G.I. Generation,145,1338000,22425
Netherlands,G.I. Generation,185,1167900,22425
Netherlands,G.I. Generation,195,1297300,10428
Netherlands,G.I. Generation,256,1108000,10428
Netherlands,G.I. Generation,49,629463,27644
Netherlands,G.I. Generation,51,474300,10428
Netherlands,G.I. Generation,57,573300,30850
Netherlands,G.I. Generation,76,295400,30850
Netherlands,G.I. Generation,80,535700,22425
Netherlands,G.I. Generation,95,279100,22425
Netherlands,G.I. Generation,95,335400,27644
Netherlands,Generation X,115,1005583,53302
Netherlands,Generation X,136,1278200,10428
Netherlands,Generation X,144,1078642,44289
Netherlands,Generation X,162,1251135,27644
Netherlands,Generation X,18,927539,27644
Netherlands,Generation X,194,1339800,30850
Netherlands,Generation X,2,874200,22425
Netherlands,Generation X,2,950900,10428
Netherlands,Generation X,208,2448571,53302
Netherlands,Generation X,209,2394702,54510
Netherlands,Generation X,210,2433362,56667
Netherlands,Generation X,228,2394702,55325
Netherlands,Generation X,240,2414858,52334
Netherlands,Generation X,38,1226200,10428
Netherlands,Generation X,41,1147300,22425
Netherlands,Generation X,44,999100,30850
Netherlands,Generation X,496,2479310,53302
Netherlands,Generation X,5,915200,22425
Netherlands,Generation X,5,995000,10428
Netherlands,Generation X,504,2459735,56667
Netherlands,Generation X,53,997025,53302
Netherlands,Generation X,532,2436155,52334
Netherlands,Generation X,55,1071944,44289
Netherlands,Generation X,555,2410644,54510
Netherlands,Generation X,563,2410644,55325
Netherlands,Generation X,67,1212404,27644
Netherlands,Generation X,84,1278100,30850
Netherlands,Generation X,90,960741,27644
Netherlands,Generation X,95,1036300,30850
Netherlands,Generation X,98,1195500,22425
Netherlands,Generation Z,1,1002074,55325
Netherlands,Generation Z,1,956989,55325
Netherlands,Generation Z,1,967820,56667
Netherlands,Generation Z,1,970105,53302
Netherlands,Generation Z,2,963480,52334
Netherlands,Generation Z,3,1013127,56667
Netherlands,Generation Z,3,956989,54510
Netherlands,Generation Z,4,1002074,54510
Netherlands,Generation Z,4,1008342,52334
Netherlands,Generation Z,5,1015895,53302
Netherlands,Millenials,1,908700,30850
Netherlands,Millenials,11,1021870,44289
Netherlands,Millenials,117,1024168,55325
Netherlands,Millenials,137,1024168,54510
Netherlands,Millenials,138,1010996,56667
Netherlands,Millenials,143,1017789,52334
Netherlands,Millenials,2,975331,44289
Netherlands,Millenials,26,1000536,53302
Netherlands,Millenials,33,1006742,52334
Netherlands,Millenials,33,960181,44289
Netherlands,Millenials,38,1004949,56667
Netherlands,Millenials,46,1009345,54510
Netherlands,Millenials,46,1014090,54510
Netherlands,Millenials,48,1009345,55325
Netherlands,Millenials,5,1006683,27644
Netherlands,Millenials,5,949500,30850
Netherlands,Millenials,54,1014090,55325
Netherlands,Millenials,58,1008927,52334
Netherlands,Millenials,63,1002441,56667
Netherlands,Millenials,78,992090,44289
Netherlands,Millenials,81,1044562,55325
Netherlands,Millenials,85,1039605,56667
Netherlands,Millenials,93,1044562,54510
Netherlands,Millenials,97,1034368,53302
Netherlands,Millenials,97,1041845,52334
Netherlands,Silent,109,485554,54510
Netherlands,Silent,127,1388600,30850
Netherlands,Silent,134,1639946,44289
Netherlands,Silent,143,1809756,53302
Netherlands,Silent,146,1444755,27644
Netherlands,Silent,184,1976000,22425
Netherlands,Silent,197,1792300,10428
Netherlands,Silent,208,1354147,27644
Netherlands,Silent,226,1249500,30850
Netherlands,Silent,258,1587471,44289
Netherlands,Silent,322,2065400,22425
Netherlands,Silent,332,1774913,53302
Netherlands,Silent,333,1877900,10428
Netherlands,Silent,40,724633,56667
Netherlands,Silent,46,714774,53302
Netherlands,Silent,48,666329,44289
Netherlands,Silent,55,734017,52334
Netherlands,Silent,59,744083,54510
Netherlands,Silent,61,744083,55325
Netherlands,Silent,80,377913,44289
Netherlands,Silent,82,440573,53302
Netherlands,Silent,91,455083,56667
Netherlands,Silent,91,469742,52334
Netherlands,Silent,97,485554,55325
New Zealand,Boomers,113,540160,14725
New Zealand,Boomers,123,481700,18945
New Zealand,Boomers,13,259100,8246
New Zealand,Boomers,138,576380,29803
New Zealand,Boomers,17,432800,42756
New Zealand,Boomers,19,419820,41184
New Zealand,Boomers,19,447810,46198
New Zealand,Boomers,21,280600,14734
New Zealand,Boomers,30,558340,14725
New Zealand,Boomers,36,488300,18945
New Zealand,Boomers,49,608650,29803
New Zealand,Boomers,51,255400,8246
New Zealand,Boomers,55,411660,42756
New Zealand,Boomers,60,399890,41184
New Zealand,Boomers,72,269100,14734
New Zealand,Boomers,74,424590,46198
New Zealand,G.I. Generation,16,77050,14725
New Zealand,G.I. Generation,17,261400,14734
New Zealand,G.I. Generation,18,46900,8246
New Zealand,G.I. Generation,19,64300,18945
New Zealand,G.I. Generation,21,56000,14734
New Zealand,G.I. Generation,26,259300,8246
New Zealand,G.I. Generation,4,125530,14725
New Zealand,G.I. Generation,4,81500,8246
New Zealand,G.I. Generation,58,242600,14734
New Zealand,G.I. Generation,6,95600,14734
New Zealand,G.I. Generation,60,235700,8246
New Zealand,G.I. Generation,9,109500,18945
New Zealand,Generation X,105,270430,14725
New Zealand,Generation X,111,283700,14734
New Zealand,Generation X,123,278900,18945
New Zealand,Generation X,129,586950,41184
New Zealand,Generation X,140,583390,46198
New Zealand,Generation X,15,261330,14725
New Zealand,Generation X,15,291600,8246
New Zealand,Generation X,151,581830,42756
New Zealand,Generation X,155,591000,36145
New Zealand,Generation X,19,278500,14734
New Zealand,Generation X,2,257900,14734
New Zealand,Generation X,2,282800,8246
New Zealand,Generation X,20,296900,18945
New Zealand,Generation X,21,290740,14725
New Zealand,Generation X,26,284850,29803
New Zealand,Generation X,3,272300,8246
New Zealand,Generation X,30,285250,36145
New Zealand,Generation X,34,276400,18945
New Zealand,Generation X,34,633580,41184
New Zealand,Generation X,48,629670,42756
New Zealand,Generation X,51,635970,36145
New Zealand,Generation X,60,305400,8246
New Zealand,Generation X,63,635060,46198
New Zealand,Generation X,65,272460,36145
New Zealand,Generation X,81,266610,14725
New Zealand,Generation X,86,264490,29803
New Zealand,Generation X,96,283000,18945
New Zealand,Generation Z,2,291080,46198
New Zealand,Generation Z,3,283270,41184
New Zealand,Generation Z,3,284090,36145
New Zealand,Generation Z,3,296860,41184
New Zealand,Generation Z,3,298490,36145
